Filename,Actual_Class_ID,Actual_Class_Name,Predicted_Label,Predicted_Class_Name,Match
CID15_SID06_VID01.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID07_SID08_VID05.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID11_SID02_VID02.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID25_SID05_VID07.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID26_SID09_VID07.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID02_SID06_VID03.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID04_SID06_VID01.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID15_SID02_VID01.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID14_SID04_VID03.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID10_SID06_VID03.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID05_SID02_VID07.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID24_SID06_VID02.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID10_SID01_VID01.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID07_SID02_VID01.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID08_SID06_VID07.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID11_SID06_VID02.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID23_SID09_VID06.avi,22,PutDownDrill,22,PutDownDrill,✅
CID08_SID03_VID01.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID26_SID04_VID03.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID13_SID05_VID04.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID11_SID03_VID05.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID22_SID09_VID05.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID03_SID07_VID03.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID18_SID01_VID06.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID09_SID02_VID05.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID04_SID01_VID03.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID21_SID09_VID04.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID07_SID10_VID05.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID19_SID08_VID04.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID14_SID08_VID05.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID23_SID03_VID05.avi,22,PutDownDrill,22,PutDownDrill,✅
CID18_SID07_VID07.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID21_SID06_VID05.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID13_SID02_VID01.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID18_SID08_VID01.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID27_SID09_VID05.avi,26,Walking,26,Walking,✅
CID19_SID05_VID06.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID16_SID07_VID05.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID17_SID06_VID03.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID24_SID06_VID03.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID05_SID05_VID03.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID23_SID01_VID03.avi,22,PutDownDrill,22,PutDownDrill,✅
CID20_SID03_VID06.avi,19,PickUpDrill,19,PickUpDrill,✅
CID13_SID04_VID05.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID20_SID04_VID04.avi,19,PickUpDrill,19,PickUpDrill,✅
CID25_SID10_VID02.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID21_SID01_VID02.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID26_SID01_VID07.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID20_SID08_VID07.avi,19,PickUpDrill,19,PickUpDrill,✅
CID09_SID02_VID06.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID03_SID06_VID05.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID13_SID08_VID06.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID24_SID02_VID02.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID19_SID01_VID04.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID04_SID04_VID02.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID14_SID07_VID02.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID11_SID08_VID04.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID20_SID07_VID02.avi,19,PickUpDrill,19,PickUpDrill,✅
CID22_SID08_VID02.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID22_SID02_VID06.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID23_SID08_VID07.avi,22,PutDownDrill,22,PutDownDrill,✅
CID14_SID02_VID07.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID14_SID04_VID02.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID16_SID06_VID01.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID22_SID04_VID05.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID19_SID02_VID02.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID08_SID04_VID04.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID12_SID07_VID02.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID26_SID04_VID06.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID13_SID08_VID04.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID13_SID04_VID03.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID06_SID02_VID01.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID12_SID06_VID06.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID20_SID02_VID02.avi,19,PickUpDrill,19,PickUpDrill,✅
CID21_SID01_VID07.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID14_SID07_VID05.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID15_SID10_VID01.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID19_SID09_VID01.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID20_SID03_VID05.avi,19,PickUpDrill,19,PickUpDrill,✅
CID15_SID07_VID05.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID08_SID08_VID06.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID27_SID04_VID06.avi,26,Walking,26,Walking,✅
CID16_SID09_VID03.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID12_SID02_VID03.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID15_SID01_VID01.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID20_SID10_VID05.avi,19,PickUpDrill,19,PickUpDrill,✅
CID04_SID03_VID04.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID12_SID07_VID01.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID03_SID09_VID03.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID20_SID05_VID04.avi,19,PickUpDrill,19,PickUpDrill,✅
CID18_SID10_VID04.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID03_SID05_VID01.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID23_SID03_VID07.avi,22,PutDownDrill,22,PutDownDrill,✅
CID15_SID01_VID05.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID21_SID07_VID03.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID05_SID06_VID06.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID25_SID07_VID01.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID03_SID01_VID06.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID23_SID03_VID04.avi,22,PutDownDrill,22,PutDownDrill,✅
CID08_SID04_VID03.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID14_SID01_VID04.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID08_SID07_VID01.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID07_SID02_VID07.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID02_SID03_VID01.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID24_SID06_VID01.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID27_SID10_VID03.avi,26,Walking,26,Walking,✅
CID20_SID06_VID02.avi,19,PickUpDrill,19,PickUpDrill,✅
CID09_SID04_VID03.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID26_SID04_VID07.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID16_SID06_VID02.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID08_SID02_VID05.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID18_SID01_VID07.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID01_SID03_VID02.avi,0,DeliverObject,0,DeliverObject,✅
CID27_SID01_VID06.avi,26,Walking,26,Walking,✅
CID12_SID04_VID03.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID24_SID01_VID02.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID20_SID08_VID04.avi,19,PickUpDrill,19,PickUpDrill,✅
CID06_SID05_VID01.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID17_SID08_VID06.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID25_SID06_VID01.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID19_SID05_VID07.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID19_SID02_VID05.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID19_SID03_VID05.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID07_SID01_VID05.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID02_SID06_VID02.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID23_SID07_VID03.avi,22,PutDownDrill,22,PutDownDrill,✅
CID02_SID09_VID04.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID20_SID04_VID06.avi,19,PickUpDrill,19,PickUpDrill,✅
CID01_SID03_VID05.avi,0,DeliverObject,0,DeliverObject,✅
CID14_SID08_VID01.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID01_SID09_VID07.avi,0,DeliverObject,0,DeliverObject,✅
CID21_SID09_VID01.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID22_SID07_VID04.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID13_SID04_VID01.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID01_SID02_VID04.avi,0,DeliverObject,0,DeliverObject,✅
CID06_SID04_VID06.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID13_SID04_VID07.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID15_SID08_VID06.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID06_SID10_VID02.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID12_SID07_VID03.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID16_SID07_VID02.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID12_SID01_VID01.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID16_SID10_VID04.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID08_SID01_VID04.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID25_SID07_VID04.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID19_SID10_VID05.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID26_SID09_VID05.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID02_SID04_VID01.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID01_SID09_VID01.avi,0,DeliverObject,0,DeliverObject,✅
CID10_SID01_VID02.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID01_SID08_VID06.avi,0,DeliverObject,0,DeliverObject,✅
CID22_SID10_VID03.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID08_SID08_VID04.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID25_SID07_VID06.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID12_SID02_VID07.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID12_SID02_VID01.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID10_SID08_VID03.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID12_SID03_VID03.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID18_SID09_VID07.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID21_SID02_VID05.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID02_SID10_VID02.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID27_SID03_VID05.avi,26,Walking,26,Walking,✅
CID07_SID09_VID03.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID04_SID08_VID04.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID22_SID06_VID01.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID18_SID02_VID05.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID25_SID10_VID04.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID10_SID03_VID06.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID22_SID05_VID07.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID25_SID10_VID05.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID23_SID09_VID04.avi,22,PutDownDrill,22,PutDownDrill,✅
CID09_SID01_VID03.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID13_SID03_VID06.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID17_SID08_VID01.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID27_SID03_VID01.avi,26,Walking,26,Walking,✅
CID07_SID03_VID06.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID16_SID07_VID03.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID04_SID06_VID04.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID22_SID02_VID07.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID01_SID10_VID06.avi,0,DeliverObject,0,DeliverObject,✅
CID24_SID02_VID06.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID21_SID10_VID03.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID02_SID07_VID06.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID06_SID06_VID06.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID03_SID04_VID06.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID12_SID04_VID02.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID14_SID10_VID01.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID21_SID07_VID04.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID04_SID01_VID01.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID10_SID06_VID06.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID17_SID09_VID01.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID24_SID09_VID02.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID17_SID03_VID01.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID05_SID02_VID06.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID04_SID01_VID06.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID19_SID05_VID05.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID12_SID08_VID03.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID07_SID08_VID04.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID13_SID09_VID05.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID15_SID10_VID04.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID19_SID06_VID06.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID23_SID09_VID02.avi,22,PutDownDrill,22,PutDownDrill,✅
CID02_SID02_VID02.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID23_SID07_VID01.avi,22,PutDownDrill,22,PutDownDrill,✅
CID25_SID01_VID06.avi,24,UsingTheDrill,24,UsingTheDrill,✅
CID04_SID02_VID05.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID16_SID09_VID05.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID03_SID02_VID03.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID14_SID06_VID07.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID23_SID02_VID01.avi,22,PutDownDrill,22,PutDownDrill,✅
CID13_SID07_VID07.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID24_SID07_VID04.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID18_SID05_VID02.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID13_SID02_VID02.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID08_SID06_VID02.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID03_SID02_VID05.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID16_SID04_VID02.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID26_SID10_VID04.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID24_SID02_VID05.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID07_SID02_VID03.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID27_SID06_VID04.avi,26,Walking,26,Walking,✅
CID01_SID04_VID06.avi,0,DeliverObject,0,DeliverObject,✅
CID27_SID01_VID02.avi,26,Walking,26,Walking,✅
CID26_SID09_VID06.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID01_SID05_VID01.avi,0,DeliverObject,0,DeliverObject,✅
CID06_SID01_VID02.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID16_SID02_VID02.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID22_SID06_VID05.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID18_SID02_VID01.avi,17,NoCollaborativeWithDrilll,17,NoCollaborativeWithDrilll,✅
CID27_SID07_VID02.avi,26,Walking,26,Walking,✅
CID08_SID10_VID03.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID24_SID01_VID01.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID19_SID05_VID04.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID19_SID02_VID03.avi,18,NoCollaborativeWithPolisher,18,NoCollaborativeWithPolisher,✅
CID05_SID05_VID06.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID13_SID04_VID02.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID12_SID07_VID06.avi,11,MoveForwardWhileDrilling,11,MoveForwardWhileDrilling,✅
CID08_SID06_VID01.avi,7,MoveDiagonallyForwardLeftWithDrill,7,MoveDiagonallyForwardLeftWithDrill,✅
CID14_SID05_VID03.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID24_SID04_VID04.avi,23,PutDownPolisher,23,PutDownPolisher,✅
CID16_SID01_VID04.avi,15,MoveRightWhileDrilling,15,MoveRightWhileDrilling,✅
CID09_SID04_VID04.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID26_SID02_VID01.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID04_SID10_VID03.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID02_SID04_VID02.avi,1,MoveBackwardsWhileDrilling,1,MoveBackwardsWhileDrilling,✅
CID07_SID09_VID06.avi,6,MoveDiagonallyBackwardRightWithPolisher,6,MoveDiagonallyBackwardRightWithPolisher,✅
CID04_SID02_VID07.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID27_SID04_VID02.avi,26,Walking,26,Walking,✅
CID23_SID10_VID03.avi,22,PutDownDrill,22,PutDownDrill,✅
CID06_SID08_VID05.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID05_SID05_VID07.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID22_SID04_VID02.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID22_SID05_VID04.avi,21,PickUpTheObject,21,PickUpTheObject,✅
CID09_SID04_VID07.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID23_SID05_VID04.avi,22,PutDownDrill,22,PutDownDrill,✅
CID05_SID04_VID07.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID21_SID08_VID02.avi,20,PickUpPolisher,20,PickUpPolisher,✅
CID14_SID10_VID06.avi,13,MoveLeftWhileDrilling,13,MoveLeftWhileDrilling,✅
CID23_SID02_VID06.avi,22,PutDownDrill,22,PutDownDrill,✅
CID15_SID07_VID02.avi,14,MoveLeftWhilePolishing,14,MoveLeftWhilePolishing,✅
CID23_SID06_VID02.avi,22,PutDownDrill,22,PutDownDrill,✅
CID05_SID02_VID01.avi,4,MoveDiagonallyBackwardLeftWithPolisher,4,MoveDiagonallyBackwardLeftWithPolisher,✅
CID10_SID01_VID07.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID10_SID09_VID05.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID06_SID04_VID02.avi,5,MoveDiagonallyBackwardRightWithDrill,5,MoveDiagonallyBackwardRightWithDrill,✅
CID17_SID03_VID05.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID04_SID02_VID01.avi,3,MoveDiagonallyBackwardLeftWithDrill,3,MoveDiagonallyBackwardLeftWithDrill,✅
CID10_SID03_VID05.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID27_SID10_VID05.avi,26,Walking,26,Walking,✅
CID09_SID07_VID01.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID11_SID09_VID07.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
CID26_SID09_VID04.avi,25,UsingThePolisher,25,UsingThePolisher,✅
CID09_SID08_VID07.avi,8,MoveDiagonallyForwardLeftWithPolisher,8,MoveDiagonallyForwardLeftWithPolisher,✅
CID03_SID02_VID02.avi,2,MoveBackwardsWhilePolishing,2,MoveBackwardsWhilePolishing,✅
CID13_SID08_VID05.avi,12,MoveForwardWhilePolishing,12,MoveForwardWhilePolishing,✅
CID10_SID09_VID01.avi,9,MoveDiagonallyForwardRightWithDrill,9,MoveDiagonallyForwardRightWithDrill,✅
CID17_SID04_VID07.avi,16,MoveRightWhilePolishing,16,MoveRightWhilePolishing,✅
CID11_SID06_VID03.avi,10,MoveDiagonallyForwardRightWithPolisher,10,MoveDiagonallyForwardRightWithPolisher,✅
